type	latitude	longitude	altitude (m)	name	desc	kml_folder
T	37.100568257	-78.573272679	156.8			
T	37.126690648	-78.570633730	147.7			
T	37.429171311	-78.868124594	216.4			
T	37.310481226	-79.196657539	253.0			
T	37.025465083	-79.081981867	143.7			
T	36.979908862	-78.990450728	150.5			
T	37.032873841	-78.608815870	111.3			
T	37.338841495	-78.634343634	165.7			
T	37.416705882	-78.727685460	220.8			
T	37.444169492	-79.112265783	225.0			
T	37.234197032	-79.113747771	284.4			
T	37.158289148	-79.007980727	174.6			
T	37.143248358	-78.567839457	158.0			
T	37.483358223	-78.419451262	101.0			
T	37.854657868	-78.847278223	237.5			
T	37.862996417	-78.954550993	460.8			
T	37.599127476	-79.121501044	427.7			
T	37.558816671	-79.110374764	286.3			
T	37.245612208	-78.763991496	167.8			
T	37.328674235	-78.358402010	125.1			
T	37.773556993	-78.356507238	133.5			
T	37.968056650	-78.789795513	310.5			
T	37.914778747	-78.877924399	325.2			
T	37.883064426	-78.904308238	234.7			
T	37.469971273	-78.871685040	184.9			
T	37.290042493	-78.491987228	141.7			
T	37.563973770	-78.235882157	94.7			
T	37.688925717	-78.260020005	72.5			
T	38.036780969	-78.687926854	185.7			
T	37.932208401	-79.089720510	671.2			
T	37.850414786	-79.111144857	700.9			
T	37.441222072	-78.857536797	222.0			
T	37.328876835	-78.400485383	101.4			
T	37.343899488	-78.366454414	132.8			
T	37.727159441	-78.263926355	96.8			
T	38.072557599	-78.751184637	298.7			
T	38.077792662	-78.808172019	649.3			
T	37.891989165	-79.159259871	917.8			
T	37.472126017	-78.905472323	188.6			
T	37.325152932	-78.410848058	103.7			
T	37.717498870	-78.294370071	102.0			
T	38.153294484	-78.849133006	383.8			
T	37.938575660	-79.144723091	582.2			
T	37.515964864	-78.830598558	197.1			
T	37.378553972	-78.346925328	139.5			
T	37.681909531	-78.300268828	94.8			
T	38.009041844	-78.845297940	257.2			
T	37.869732334	-79.084580996	915.7			
T	37.538519886	-78.684343824	170.8			
T	37.514506541	-78.272836867	113.5			
T	37.857197732	-78.337114474	85.6			
T	38.141410568	-78.951565608	412.2			
T	37.980609198	-79.122705570	535.9			
T	37.647710877	-78.659070531	162.8			
T	37.595534156	-78.507263639	129.7			
T	37.584075155	-78.459462362	146.3			
T	37.617235547	-78.197133628	83.2			
T	37.635504186	-78.194436503	62.6			
T	38.045486924	-78.542628774	179.3			
T	38.080490617	-78.602264021	189.5			
T	38.150621315	-79.172273339	516.2			
T	37.716459157	-79.029483905	227.0			
T	37.471000859	-78.476037907	157.5			
T	37.493787186	-78.358744274	115.3			
T	37.865027102	-78.285780061	109.2			
T	38.078263123	-78.893728500	402.4			
T	37.589732724	-78.881362369	168.0			
T	37.255054761	-78.369637074	95.4			
T	37.249121762	-78.260845883	163.0			
T	37.581324610	-78.156560475	109.2			
T	37.900835079	-78.719778639	326.8			
T	37.853990800	-78.856310860	249.4			
T	37.391940875	-79.031612187	244.6			
T	37.107862446	-78.743728444	151.0			
T	37.125393897	-78.659959196	143.2			
T	37.570964543	-78.490770889	154.1			
T	37.915083985	-78.923623246	827.5			
T	37.910163133	-78.962435588	828.9			
T	37.501461584	-79.225953809	209.6			
T	37.134768344	-78.954872733	148.5			
T	37.209503967	-78.538302077	129.5			
T	37.310333604	-78.461557685	141.2			
T	37.798936277	-78.638774880	183.2			
T	37.664682748	-79.133473710	201.2			
T	37.624286106	-79.157469891	536.4			
T	37.225589346	-79.183399254	258.9			
T	37.107991753	-78.812694593	187.0			
T	37.120967920	-78.776073423	126.1			
T	37.454781712	-78.556663033	168.7			
T	37.832873614	-78.899787102	457.4			
T	37.619302171	-79.251253063	283.1			
T	37.194289742	-79.132918819	217.2			
T	37.073848119	-78.672246397	122.8			
T	37.412261753	-78.382449366	112.5			
T	37.458747411	-78.380363253	119.0			
T	37.940918934	-78.702221758	427.6			
T	37.712183194	-79.228722700	582.1			
T	37.266474363	-79.188950016	262.1			
T	37.007499442	-78.732393264	127.3			
T	37.193273890	-78.356407471	126.4			
T	37.763837195	-78.397930910	120.8			
T	37.905546141	-78.921659983	634.7			
T	37.596234989	-79.183535809	535.0			
T	37.262150619	-78.926351565	197.4			
T	37.323481659	-78.518206055	146.4			
T	37.759224658	-78.484090057	130.7			
T	37.895004016	-78.944661376	605.4			
T	37.555270129	-79.196238054	603.8			
T	37.173199126	-78.944541312	190.2			
T	37.120034548	-78.555743097	162.2			
T	37.469049369	-78.542422919	178.2			
T	37.705727499	-79.134446396	316.2			
T	37.469634756	-79.702324296	526.5			
T	37.160033494	-79.649838468	283.3			
T	36.985076651	-79.174430260	195.0			
T	37.146807933	-79.056468132	211.6			
T	37.175366423	-79.069161431	216.0			
T	37.401286638	-79.503060142	271.8			
T	37.312345940	-79.858032010	390.6			
T	37.050129354	-79.686042246	262.1			
T	36.940025109	-79.338480446	233.6			
T	37.067986185	-79.298179790	218.6			
T	37.214858558	-79.646569236	283.8			
T	37.128290559	-79.890818915	353.0			
T	36.940335026	-79.737455246	250.7			
T	36.829474619	-79.374543599	217.0			
T	36.958792937	-79.327081975	259.0			
T	37.086434403	-79.646946961	283.9			
T	36.983152848	-79.865432833	329.1			
T	36.839005837	-79.740557504	266.7			
T	36.834958755	-79.488593216	255.0			
T	37.042007120	-79.549433084	242.0			
T	37.129910615	-79.932347855	483.0			
T	36.974214966	-80.003078896	384.8			
T	36.843039338	-79.746452651	281.8			
T	36.930455148	-79.541174740	194.8			
T	37.160366960	-79.705856703	262.1			
T	37.175623370	-79.738307160	302.4			
T	37.155570086	-80.049651812	792.9			
T	36.904872109	-79.960551576	438.9			
T	36.800813483	-79.508114575	248.2			
T	36.942920211	-79.411909007	259.1			
T	36.994679774	-79.457896296	250.1			
T	37.088113870	-79.819462445	303.7			
T	36.983035289	-79.967051845	388.2			
T	36.940587678	-79.932786777	326.9			
T	36.782817148	-79.572262857	255.2			
T	36.867163702	-79.353380919	195.1			
T	36.925763560	-79.353496661	236.6			
T	36.947237419	-79.360882129	264.9			
T	37.189283808	-79.712441985	282.1			
T	37.131539887	-79.934625894	493.9			
T	37.120165121	-79.934749584	361.6			
T	36.934757442	-79.727843663	229.1			
T	36.875301936	-79.320266001	204.3			
T	36.882141552	-79.301457612	191.3			
T	37.121150022	-79.357817075	159.3			
T	37.223951723	-79.751605628	307.9			
T	37.043925212	-79.743410760	292.4			
T	36.872527024	-79.308647092	175.7			
T	36.869715866	-79.280872487	166.6			
T	36.940904250	-79.102669583	173.6			
T	36.953935069	-79.104583830	202.7			
T	37.159355979	-79.396061690	236.1			
T	37.088039959	-79.652553156	294.5			
T	36.914643841	-79.497077513	258.7			
T	36.879515312	-79.411594543	260.9			
T	36.869887738	-79.382791058	217.9			
T	36.898437372	-79.129676200	145.6			
T	36.911044036	-79.120185532	149.9			
T	37.117760752	-79.290168774	183.2			
T	37.132577552	-79.325222267	212.0			
T	37.157027084	-79.710504358	253.5			
T	36.984546182	-79.649112357	289.4			
T	36.966812691	-79.621727706	288.9			
T	36.842450151	-79.216072156	204.4			
T	36.983252157	-79.086587632	186.7			
T	37.219777372	-79.474926461	273.4			
T	37.147028298	-79.747678337	299.3			
T	36.917498112	-79.500857677	258.8			
T	36.887376820	-79.152154072	187.1			
T	37.109476678	-79.229447701	187.2			
T	37.209874081	-79.684099124	313.0			
T	37.189304287	-79.736104148	242.9			
T	37.178971718	-79.757206248	285.3			
T	37.005590794	-79.750909890	297.2			
T	36.986022707	-79.725576783	302.8			
T	36.847986126	-79.277377944	154.6			
T	37.016232013	-79.063092067	154.7			
T	37.045479208	-79.068389951	158.9			
T	37.281978333	-79.386423599	264.0			
T	37.052706667	-79.437056563	228.4			
T	36.849220364	-79.216506488	198.2			
T	36.874775112	-79.109531024	145.8			
T	36.773848261	-79.506332361	217.8			
T	36.779848431	-79.449678217	200.1			
T	36.787056962	-79.387512190	211.4			
T	36.789951020	-79.373241866	193.4			
T	36.792066477	-79.349330713	225.7			
T	36.798673599	-79.330467076	189.3			
T	37.356669281	-80.396803534	672.6			
T	36.454828546	-79.647007116	242.7			
T	36.456957175	-79.529087303	202.0			
T	36.687285426	-78.913999025	92.6			
T	37.166863703	-78.982208929	178.0			
T	37.383359330	-79.691456392	340.7			
T	37.076649478	-79.888961226	337.6			
T	36.774432931	-79.503473352	218.2			
T	36.814680770	-79.063630997	133.4			
T	37.093408793	-79.089106997	171.6			
T	37.248186975	-79.675034430	310.0			
T	37.002517340	-79.819872718	279.2			
T	36.736353116	-79.408287334	278.9			
T	36.965361157	-79.122197774	163.9			
T	37.364342223	-79.469954692	272.2			
T	37.450858182	-79.729631278	614.6			
T	37.294937806	-80.115077477	372.8			
T	37.257371320	-80.116257282	377.4			
T	36.792614201	-79.714987369	379.9			
T	36.767682403	-79.228310965	165.9			
T	37.283349746	-79.436492654	203.9			
T	37.453916595	-80.165515546	801.5			
T	37.095952030	-80.232358226	483.2			
T	36.713323782	-79.627350805	226.1			
T	36.784242856	-79.213609092	163.1			
T	37.110971902	-79.441366392	252.2			
T	37.243369011	-80.012031240	335.2			
T	37.043205964	-79.942808046	369.2			
T	36.891538592	-79.427253003	220.3			
T	36.931961651	-79.342921426	234.8			
T	36.952837767	-79.326146831	250.1			
T	37.373120645	-79.574506846	293.3			
T	37.540980586	-80.304732150	685.7			
T	37.473308302	-80.391012004	821.2			
T	36.937693517	-80.043600629	436.0			
T	36.666890809	-79.331658322	217.1			
T	36.690041909	-79.217795143	181.1			
T	37.183732162	-79.206374473	260.2			
T	37.463688151	-79.938690523	448.8			
T	37.134638709	-80.044023971	813.4			
T	36.944568363	-79.863020549	332.2			
T	36.690325266	-79.241996419	169.9			
T	36.691604304	-79.197398128	166.0			
T	37.015594312	-78.917233373	142.5			
T	37.459402296	-79.565840678	642.4			
T	37.282786555	-80.008348233	299.0			
T	36.846133737	-79.565718002	281.0			
T	36.832679630	-78.921586394	150.8			
T	37.376216223	-78.993771430	236.2			
T	37.733511490	-79.910225900	665.3			
T	37.384563872	-80.058373201	564.4			
T	36.909138593	-79.482983306	261.4			
T	37.193469838	-79.173774418	239.9			
T	37.719314342	-79.684433733	719.7			
T	37.420655904	-80.069770819	734.0			
T	36.913619335	-79.777189043	246.6			
T	36.837107459	-79.387598899	220.8			
T	36.861792670	-79.363753664	195.2			
T	37.376061981	-79.495628413	267.4			
T	37.347279602	-79.999081197	447.1			
T	36.925885298	-80.026776918	413.2			
T	36.926433113	-79.630010199	255.2			
T	37.048085604	-79.506360525	254.0			
T	37.097797482	-79.475424593	268.3			
T	37.575580650	-79.535962595	355.4			
T	37.499753813	-80.071335019	450.0			
T	37.460111710	-80.116948864	485.3			
T	36.964571720	-80.146962542	787.3			
T	36.841187269	-79.617657947	248.8			
T	37.375491664	-79.196115407	245.5			
T	37.500567172	-79.244464706	218.0			
T	37.537660492	-79.275438842	221.5			
T	37.739596304	-79.939824596	809.7			
T	37.728182906	-79.995467549	645.0			
T	37.248837846	-80.140135458	339.7			
T	37.201067541	-80.104979825	541.6			
T	36.898484344	-79.478168316	271.8			
T	37.313707756	-79.056938597	355.3			
T	37.755011940	-79.783416060	363.3			
T	37.734796608	-79.983408162	686.0			
T	37.714203705	-80.042085046	436.5			
T	37.183873382	-80.217147331	522.3			
T	36.814645062	-79.607915508	300.8			
T	36.801407505	-79.535008266	233.8			
T	37.008059808	-78.840241031	137.2			
T	37.476032558	-79.142245054	222.0			
T	37.506633837	-79.215262641	200.9			
T	37.387735719	-79.987223900	475.9			
T	36.944966188	-79.919957864	322.2			
T	36.808359389	-79.459504693	240.3			
T	36.823482297	-79.412961334	187.0			
T	37.389168231	-79.262551251	240.5			
T	37.513060355	-79.864377821	353.7			
T	37.071529483	-80.006128822	448.2			
T	37.103752593	-79.725950229	279.2			
T	37.600427751	-79.560729327	234.9			
T	37.426785179	-79.851497724	450.7			
T	37.151062334	-80.028590000	544.5			
T	37.471218653	-79.851470449	398.9			
T	37.967744830	-79.691089628	426.9			
T	37.398499513	-80.043923142	634.4			
T	37.154211780	-80.152865759	852.9			
T	37.971193248	-79.832950530	941.8			
T	38.057650799	-79.823607271	596.0			
T	37.905969099	-79.886021531	861.8			
T	37.851085377	-79.911431394	987.0			
T	37.254846048	-80.111241421	378.1			
T	37.226971006	-80.116212609	782.7			
T	37.278229054	-80.063014734	346.7			
T	37.881237353	-79.929396512	775.5			
T	37.849926592	-80.067066579	530.0			
T	37.809012756	-80.081889849	481.2			
T	37.131519074	-80.213914963	655.2			
T	36.959334279	-80.103576091	494.4			
T	37.536929036	-79.875889863	327.9			
T	37.906160413	-80.063247295	855.8			
T	37.285537848	-80.251469792	507.5			
T	36.900918514	-80.164485504	467.3			
T	37.241295329	-79.940323176	449.3			
T	37.818664815	-80.055507171	589.2			
T	37.555674862	-80.233127517	704.6			
T	36.975639986	-80.139885061	799.7			
T	37.035819454	-79.993366527	370.8			
T	37.862033119	-80.049504019	536.9			
T	37.758071081	-80.227407775	838.5			
T	36.977195756	-80.045593490	411.3			
T	36.812383978	-79.770110410	305.0			
T	37.436019512	-79.541786723	404.4			
T	37.713981957	-79.734576133	568.8			
T	37.197407578	-79.695969931	293.0			
T	36.766932305	-79.258594678	151.2			
T	37.121354777	-78.830676450	194.6			
T	37.515509105	-79.138366634	248.9			
T	37.228802042	-79.525760007	290.8			
T	36.829920339	-79.272250898	188.9			
T	37.105316606	-78.806998481	169.7			
T	37.452709680	-78.916354143	176.4			
T	37.278163282	-79.461619630	215.9			
T	36.916343823	-79.419031253	255.7			
T	36.955783765	-78.901051390	144.6			
T	37.492796344	-78.651728566	176.6			
T	37.712753647	-79.183633048	623.3			
T	37.203227838	-79.410127951	283.5			
T	36.881376977	-79.088138912	150.3			
T	37.159359290	-78.539463925	159.1			
T	37.759020408	-78.713297392	144.0			
T	37.824819289	-79.608922927	516.3			
T	37.714429240	-79.787841261	390.2			
T	37.185236175	-79.803626307	294.2			
T	37.082802613	-79.275655756	194.4			
T	37.178023610	-79.141950103	211.2			
T	37.691615498	-79.262886973	452.4			
T	37.721454313	-79.320625634	537.9			
T	37.589664547	-80.039254681	559.8			
T	37.098052110	-80.103239310	783.8			
T	37.081729286	-80.090780778	505.1			
T	37.282797168	-79.820496023	450.6			
T	37.982362302	-79.893326356	544.9			
T	37.688372537	-80.224986499	523.7			
T	37.060890095	-80.127347831	821.8			
T	37.007628571	-80.079922681	464.4			
T	36.995466233	-80.062743963	406.2			
T	37.211517844	-79.740566920	251.5			
T	37.691683292	-79.747110962	451.9			
T	37.688544138	-79.772180161	330.6			
T	37.241208523	-80.021438626	342.6			
T	36.884610000	-79.933448052	416.6			
T	37.237628372	-79.760091242	278.9			
T	37.594586832	-79.971105283	418.4			
T	37.524838727	-80.025055045	417.0			
T	37.010199257	-80.067701483	402.0			
T	36.908538930	-79.963368759	445.6			
T	37.004725855	-79.915290875	413.7			
T	37.583247297	-79.969169731	450.6			
T	37.377909554	-80.123987223	572.7			
T	37.320212196	-80.125075207	743.8			
T	36.873293310	-80.107530525	354.9			
T	37.119058307	-80.000098058	656.2			
T	37.692443248	-80.165328386	795.4			
T	37.302705575	-80.323737851	607.2			
T	36.840660609	-80.205454905	453.1			
T	36.901749349	-80.026538051	416.1			
T	37.463566015	-80.100302741	450.9			
T	37.314196620	-80.408194411	598.0			
T	36.874150012	-80.304151103	829.7			
T	36.977110706	-79.988088172	371.8			
T	37.468843896	-79.985212833	420.7			
T	37.376581456	-80.241118512	502.6			
T	36.968639128	-80.128999749	716.4			
T	37.032283160	-79.811691078	336.2			
T	37.525823507	-79.910945612	369.3			
T	37.351828741	-80.238076248	767.0			
T	36.921946238	-80.031288707	405.1			
T	37.080051716	-79.640557976	257.5			
T	37.445791373	-79.734370742	580.2			
T	37.266638186	-80.071212069	348.4			
T	36.983410401	-80.045712266	439.6			
T	37.266658124	-79.833659327	307.4			
T	37.594486930	-80.067818366	811.1			
T	37.224997098	-80.349492161	553.8			
T	36.963676494	-80.260192188	747.4			
T	37.316333320	-79.979427592	337.4			
T	37.627374633	-80.112063958	844.0			
T	37.224241696	-80.309748065	599.6			
T	36.924752195	-80.137912495	492.2			
T	37.245041815	-79.756721548	263.8			
T	37.538964470	-79.972746471	579.5			
T	37.150496839	-80.315557844	643.9			
T	36.752657531	-80.118171536	402.1			
T	36.871873005	-79.749105802	283.4			
T	37.190430920	-79.955677330	393.0			
T	37.136479786	-80.142810611	796.5			
T	36.733354643	-79.502922384	248.9			
T	36.841520763	-79.420955587	224.2			
T	37.064533713	-79.916702131	347.3			
T	36.889000484	-79.751341362	301.3			
T	36.864122195	-79.590303153	316.3			
T	37.235267982	-80.204140885	376.7			
T	36.836534034	-79.808897862	320.1			
T	36.567711488	-79.217565597	109.9			
T	37.000349906	-79.695467321	296.0			
T	37.137802599	-80.136540119	807.3			
T	36.731194820	-79.526788909	223.7			
T	36.717339098	-79.501579224	247.7			
T	36.888157451	-79.643856609	266.5			
T	37.276193551	-80.559353412	667.7			
T	37.274820901	-80.584739365	757.7			
T	36.869224028	-80.155508600	428.8			
T	36.662003208	-79.679321609	260.4			
T	36.996887564	-80.221537724	788.2			
T	37.026057805	-80.348073732	751.5			
T	37.030502929	-80.375768900	674.5			
T	36.870619704	-80.278160274	773.2			
T	36.650501964	-79.735770518	253.3			
T	36.957239509	-79.919930028	320.1			
T	37.043801787	-80.162484779	813.0			
T	36.969186636	-80.085360120	457.4			
T	36.636613227	-79.518447614	192.2			
T	36.698679885	-79.474271123	212.4			
T	36.812665740	-79.603771376	302.6			
T	37.053060362	-80.119470018	827.0			
T	36.762110860	-79.740845114	309.0			
T	36.532283636	-79.185201444	145.4			
T	36.567418907	-79.182229771	109.0			
T	36.589350967	-79.197167800	132.2			
T	37.058463773	-79.992122461	394.4			
T	37.009187040	-80.145836213	750.8			
T	36.906657877	-79.972320663	400.1			
T	36.641317052	-79.329488577	206.5			
T	36.639377651	-79.313602164	202.7			
T	36.953770911	-79.685814795	241.1			
T	37.147901309	-80.360588583	614.0			
T	36.897351422	-79.973814509	431.9			
T	36.782164407	-79.684182863	314.7			
T	36.744786123	-79.353495720	231.5			
T	37.103349652	-80.068482165	454.6			
T	37.129307911	-80.195201199	737.1			
T	37.131051682	-80.217276426	690.1			
T	36.943857201	-79.969626822	376.7			
T	36.912819107	-79.899161883	360.1			
T	36.721372637	-79.297505717	212.0			
T	37.169272121	-79.816315101	331.7			
T	37.333942338	-80.169542530	611.8			
T	37.311083388	-80.458256936	652.1			
T	36.729915833	-79.667169419	276.2			
T	36.676444133	-79.543885302	224.4			
T	36.903203520	-79.541301216	204.3			
T	37.164622494	-80.133992090	858.4			
T	37.113385714	-80.193054674	594.7			
T	36.797525593	-79.986985203	332.1			
T	36.775217720	-79.954566417	300.2			
T	36.808505337	-79.665487430	320.3			
T	37.154851435	-79.867455157	329.9			
T	37.183397158	-79.976655401	375.6			
T	37.184853102	-80.012043880	440.3			
T	37.014608568	-80.121620006	779.7			
T	36.951039192	-79.684471584	218.8			
T	37.380850399	-79.473306598	262.1			
T	37.507113662	-79.596932733	422.7			
T	37.439856675	-80.180092775	1000.8			
T	37.400170414	-80.213704042	478.8			
T	36.999255595	-80.119626737	621.5			
T	36.980297580	-80.091733530	455.4			
T	37.106210094	-79.636071723	265.9			
T	37.718016618	-79.887704610	462.3			
T	37.503131447	-80.551075886	636.7			
T	37.372772767	-80.572445012	940.9			
